Customer_ID,Recency,Frequency,Monetary,Avg_Order_Value,Session_Count,Avg_Session_Duration,Pages_Viewed,Clicks,Campaign_Response,Wishlist_Adds,Cart_Abandon_Rate,Returns,Customer_ID_Encoded,Segment_Copper,Segment_Gold,Segment_Iron,Segment_Platinum,Segment_Silver
CUST03022,56.0,33.0,1046.0,105.0,62.0,18.965559869797858,33.0,601.0,1.0,31.0,10.033608551819292,2.0,3021,False,False,False,False,True
CUST03023,53.0,11.0,238.0,94.0,37.0,11.096273813564416,23.0,399.0,0.0,19.0,25.879093372169287,1.0,3022,True,False,False,False,False
CUST03024,43.0,22.0,1085.0,131.0,46.0,19.79362720189294,41.0,1149.0,1.0,36.0,10.378656121070504,0.0,3023,False,False,False,False,True
CUST03025,1.0,85.0,6659.625,200.0,154.5,28.90588127875392,88.0,2549.0,1.0,67.0,3.99561263228985,0.0,3024,False,False,False,True,False
CUST03026,27.0,27.0,817.0,122.0,58.0,13.49527130099714,31.0,1457.0,0.0,21.0,14.08488304579914,13.0,3025,False,False,False,False,True
CUST03027,124.5,3.0,40.0,48.0,6.0,1.3732879954383557,9.0,265.0,0.0,4.0,20.84830801563672,16.0,3026,False,False,True,False,False
CUST03028,50.0,14.0,401.0,116.0,10.0,12.916245172784302,17.0,331.0,0.0,8.0,16.756743862092648,16.0,3027,True,False,False,False,False
CUST03029,82.0,11.0,364.0,76.0,30.0,12.935422756669931,21.0,670.0,0.0,17.0,28.528217629576652,7.0,3028,True,False,False,False,False
CUST03030,63.0,13.0,177.0,85.0,25.0,8.79962246867249,16.0,529.0,0.0,16.0,23.393197031171614,10.0,3029,True,False,False,False,False
CUST03031,29.0,42.0,3478.0,202.0,103.0,22.57577444765339,56.0,1518.0,1.0,53.0,9.81649477231156,3.0,3030,False,True,False,False,False
CUST03032,52.0,14.0,1245.0,151.0,36.0,14.298551235309285,44.0,1376.0,0.0,30.0,10.744076014901983,4.0,3031,False,False,False,False,True
CUST03033,69.0,8.0,453.0,101.0,39.0,12.580282672954189,14.0,659.0,1.0,9.0,29.164512298497243,9.0,3032,True,False,False,False,False
CUST03034,13.0,60.0,4575.0,239.0,103.0,21.064623238925087,63.0,1676.0,1.0,58.0,10.261352122400986,8.0,3033,False,True,False,False,False
CUST03035,15.0,32.0,2252.0,256.0,64.0,20.310883930434656,38.0,1052.0,0.0,41.0,6.745993308186922,3.0,3034,False,True,False,False,False
CUST03036,26.0,47.0,3012.0,246.0,101.0,25.023010458901283,67.0,1336.0,1.0,46.0,6.349345843364703,1.0,3035,False,True,False,False,False
CUST03037,25.0,12.0,505.0,131.0,40.0,16.70910607981305,32.0,768.0,1.0,11.0,10.380013477756243,3.0,3036,False,False,False,False,True
CUST03038,124.5,4.0,64.0,18.0,16.0,4.96645121255075,11.0,52.0,0.0,4.0,27.410409198672824,18.0,3037,False,False,True,False,False
CUST03039,11.0,85.0,6659.625,270.0,154.5,26.873545717899617,60.0,3117.375,1.0,86.0,5.57573686755088,4.0,3038,False,False,False,True,False
CUST03040,58.0,26.0,1906.0,105.0,46.0,16.777015164441412,39.0,657.0,0.0,39.0,11.690732821647211,3.0,3039,False,False,False,False,True
CUST03041,15.0,60.0,4618.0,296.0,65.0,25.663145526935978,42.0,1691.0,0.0,36.0,13.264192807282564,3.0,3040,False,True,False,False,False
CUST03042,67.0,7.0,96.0,33.0,9.0,9.128295454571598,14.0,226.0,0.0,4.0,35.76061519799335,0.0,3041,False,False,True,False,False
CUST03043,17.0,66.0,4352.0,294.0,68.0,23.423238999571677,32.0,2292.0,1.0,67.0,12.099265666954029,9.0,3042,False,True,False,False,False
CUST03044,48.0,38.0,1004.0,148.0,38.0,17.234653612268687,34.0,1129.0,1.0,24.0,11.784976799744188,6.0,3043,False,False,False,False,True
CUST03045,76.0,16.0,188.0,105.0,23.0,5.697114241541255,19.0,494.0,0.0,16.0,27.90759388221604,13.0,3044,True,False,False,False,False
CUST03046,42.0,9.0,113.0,62.0,23.0,13.122783666641691,29.0,694.0,0.0,18.0,19.72219317283912,14.0,3045,True,False,False,False,False
CUST03047,49.0,38.0,659.0,129.0,45.0,10.778142061525632,37.0,988.0,0.0,37.0,18.980038903055508,2.0,3046,False,False,False,False,True
CUST03048,30.0,26.0,1201.0,120.0,66.0,10.918573140020534,21.0,1492.0,0.0,37.0,10.708554404291556,1.0,3047,False,False,False,False,True
CUST03049,51.0,37.0,1998.0,179.0,39.0,13.229427009354968,20.0,893.0,1.0,35.0,18.314983510982323,1.0,3048,False,False,False,False,True
CUST03050,29.0,32.0,3823.0,150.0,83.0,16.73423337025057,62.0,2317.0,1.0,64.0,9.731227829022563,0.0,3049,False,True,False,False,False
CUST03051,20.0,52.0,2741.0,232.0,71.0,22.67616018851797,39.0,1082.0,1.0,37.0,9.496895369849698,6.0,3050,False,True,False,False,False
CUST03052,56.0,21.0,614.0,180.0,30.0,14.38392809643342,35.0,583.0,1.0,19.0,18.753571857284783,12.0,3051,False,False,False,False,True
CUST03053,26.0,63.0,2824.0,235.0,118.0,24.988911609512712,34.0,1350.0,1.0,51.0,7.630369235539684,3.0,3052,False,True,False,False,False
CUST03054,23.0,53.0,2895.0,262.0,100.0,15.83388571622617,32.0,1750.0,1.0,30.0,12.181067687554169,3.0,3053,False,True,False,False,False
CUST03055,43.0,6.0,111.0,87.0,19.0,5.84014752682577,10.0,778.0,1.0,7.0,24.459313371679976,14.0,3054,True,False,False,False,False
CUST03056,97.0,0.0,97.0,19.0,10.0,1.5837951403124322,6.0,259.0,0.0,4.0,23.26336190697841,19.0,3055,False,False,True,False,False
CUST03057,41.0,17.0,337.0,87.0,23.0,12.123976197911368,29.0,450.0,1.0,19.0,29.153329743455696,1.0,3056,True,False,False,False,False
CUST03058,1.0,85.0,6659.625,335.0,153.0,24.796862974766768,68.0,3117.375,1.0,86.0,0.0504416383959638,4.0,3057,False,False,False,True,False
CUST03059,3.0,83.0,6535.0,276.0,154.5,35.040076858773055,81.0,3117.375,1.0,51.0,4.023363437742149,2.0,3058,False,False,False,True,False
CUST03060,85.0,2.0,87.0,35.0,7.0,4.589625371243843,8.0,131.0,0.0,3.0,40.67938713211129,19.0,3059,False,False,True,False,False
CUST03061,12.0,69.0,2363.0,183.0,108.0,23.935274627019563,35.0,2767.0,0.0,53.0,5.084797210255079,6.0,3060,False,True,False,False,False
CUST03062,7.0,85.0,6515.0,356.0,154.5,30.858237299849645,74.0,3117.375,1.0,52.0,2.088061599288703,1.0,3061,False,False,False,True,False
CUST03063,45.0,30.0,958.0,156.0,46.0,14.721919863035543,25.0,1160.0,1.0,27.0,14.576422388564318,11.0,3062,False,False,False,False,True
CUST03064,57.0,8.0,482.0,93.0,27.0,5.874276035579836,19.0,749.0,0.0,6.0,21.480977098572943,19.0,3063,True,False,False,False,False
CUST03065,50.0,13.0,446.0,72.0,35.0,8.729530558267644,10.0,326.0,0.0,5.0,22.78017025792294,14.0,3064,True,False,False,False,False
CUST03066,25.0,47.0,4019.0,206.0,98.0,15.25559364079458,52.0,2995.0,0.0,62.0,9.608269893227227,6.0,3065,False,True,False,False,False
CUST03067,7.0,85.0,6659.625,371.5,103.0,35.040076858773055,88.0,3117.375,0.0,80.0,9.55145243491599,3.0,3066,False,False,False,True,False
CUST03068,124.5,8.0,78.0,49.0,11.0,3.827752781040326,1.0,63.0,1.0,4.0,40.67938713211129,5.0,3067,False,False,True,False,False
CUST03069,23.0,67.0,3858.0,229.0,71.0,25.561050518505063,60.0,2958.0,1.0,55.0,5.450354973065187,4.0,3068,False,True,False,False,False
CUST03070,40.0,5.0,396.0,89.0,23.0,12.558541948522594,20.0,424.0,1.0,19.0,20.736132877301674,7.0,3069,True,False,False,False,False
CUST03071,56.0,14.0,267.0,78.0,18.0,12.202375156836863,19.0,476.0,1.0,14.0,19.464839292997294,7.0,3070,True,False,False,False,False
CUST03072,61.0,6.0,359.0,78.0,21.0,13.54343651066968,13.0,454.0,0.0,9.0,21.112201267757065,11.0,3071,True,False,False,False,False
CUST03073,45.0,22.0,889.0,128.0,46.0,10.140790921876029,29.0,1377.0,0.0,15.0,10.22259827419861,1.0,3072,False,False,False,False,True
CUST03074,19.0,66.0,2090.0,296.0,110.0,25.81301736980118,49.0,2467.0,1.0,34.0,10.903882091425425,8.0,3073,False,True,False,False,False
CUST03075,29.0,13.0,1670.0,130.0,65.0,10.731330686685473,42.0,915.0,0.0,20.0,15.313474405855944,9.0,3074,False,False,False,False,True
CUST03076,64.0,8.0,94.0,22.0,2.0,1.5467974578098227,7.0,132.0,0.0,1.0,38.6836834250952,22.0,3075,False,False,True,False,False
CUST03077,116.0,8.0,50.0,33.0,0.0,4.161280430825575,8.0,156.0,0.0,3.0,40.67938713211129,23.0,3076,False,False,True,False,False
CUST03078,11.0,30.0,2854.0,265.0,99.0,21.04383929287464,37.0,2962.0,0.0,42.0,14.07119604140754,1.0,3077,False,True,False,False,False
CUST03079,14.0,30.0,2107.0,218.0,112.0,20.98045228602209,31.0,1366.0,1.0,51.0,5.868899375660481,9.0,3078,False,True,False,False,False
CUST03080,62.0,7.0,2.0,19.0,3.0,1.970641572255185,7.0,130.0,0.0,3.0,39.57623059594103,1.0,3079,False,False,True,False,False
CUST03081,47.0,11.0,127.0,116.0,12.0,6.107295110395159,13.0,271.0,0.0,19.0,29.54809455649504,8.0,3080,True,False,False,False,False
CUST03082,124.5,5.0,58.0,31.0,11.0,4.367806680224303,1.0,177.0,0.0,1.0,40.67938713211129,14.0,3081,False,False,True,False,False
CUST03083,16.0,56.0,4635.0,298.0,102.0,23.77173304662047,68.0,1396.0,1.0,52.0,8.98177784647069,6.0,3082,False,True,False,False,False
CUST03084,36.0,36.0,1095.0,162.0,36.0,11.138762038290093,36.0,1298.0,1.0,33.0,16.92255414544123,3.0,3083,False,False,False,False,True
CUST03085,69.0,12.0,211.0,96.0,27.0,12.89744826674486,15.0,480.0,0.0,19.0,17.5529432421492,16.0,3084,True,False,False,False,False
CUST03086,57.0,17.0,460.0,105.0,25.0,12.465365838140318,24.0,366.0,0.0,15.0,18.31915930164676,2.0,3085,True,False,False,False,False
CUST03087,58.0,31.0,1624.0,140.0,49.0,15.007978407040474,46.0,1286.0,0.0,10.0,10.413863369909857,11.0,3086,False,False,False,False,True
CUST03088,6.0,51.0,6659.625,236.0,103.0,35.040076858773055,88.0,2336.0,1.0,86.0,1.572133459501729,1.0,3087,False,False,False,True,False
CUST03089,57.0,26.0,1871.0,108.0,61.0,14.923271501847118,35.0,745.0,0.0,36.0,14.741045102428089,13.0,3088,False,False,False,False,True
CUST03090,20.0,64.0,4945.0,195.0,60.0,25.53819259415718,36.0,1577.0,1.0,34.0,9.061614932042415,2.0,3089,False,True,False,False,False
CUST03091,20.0,12.0,645.0,131.0,61.0,10.24738907537883,30.0,903.0,0.0,30.0,11.754274622041647,5.0,3090,False,False,False,False,True
CUST03092,61.0,9.0,72.0,12.0,1.0,9.442685722844868,9.0,75.0,0.0,2.0,20.673923403766786,19.0,3091,False,False,True,False,False
CUST03093,24.0,39.0,1514.0,129.0,56.0,14.086290137192831,39.0,807.0,1.0,18.0,18.31868614823828,11.0,3092,False,False,False,False,True
CUST03094,84.0,8.0,251.0,101.0,20.0,9.319516471871967,21.0,240.0,0.0,10.0,17.619237750110948,8.0,3093,True,False,False,False,False
CUST03095,28.0,33.0,4691.0,162.0,87.0,17.62327193921194,31.0,1965.0,1.0,69.0,11.830804140466382,7.0,3094,False,True,False,False,False
CUST03096,81.0,11.0,351.0,53.0,18.0,14.092826811636352,26.0,251.0,0.0,17.0,27.47864943382391,7.0,3095,True,False,False,False,False
CUST03097,97.0,8.0,54.0,11.0,1.0,4.728058987071762,6.0,259.0,0.0,2.0,40.67938713211129,8.0,3096,False,False,True,False,False
CUST03098,23.0,54.0,4809.0,180.0,80.0,21.251408664015518,48.0,1649.0,1.0,41.0,7.034660134396352,1.0,3097,False,True,False,False,False
CUST03099,6.0,57.0,6659.625,362.0,142.0,35.040076858773055,58.0,3117.375,0.0,68.0,2.627472586050529,3.0,3098,False,False,False,True,False
CUST03100,27.0,34.0,1675.0,125.0,60.0,10.117231176966929,21.0,1262.0,1.0,33.0,13.472123495897094,8.0,3099,False,False,False,False,True
CUST03101,12.0,85.0,6259.0,371.5,154.5,28.267844093562644,79.0,3117.375,1.0,51.0,8.74586415318938,2.0,3100,False,False,False,True,False
CUST03102,88.0,16.0,374.0,69.0,32.0,5.579644635828032,27.0,560.0,1.0,6.0,18.7837665374034,12.0,3101,True,False,False,False,False
CUST03103,106.0,7.0,22.0,22.0,6.0,7.335529089604869,2.0,180.0,0.0,3.0,40.67938713211129,20.0,3102,False,False,True,False,False
CUST03104,27.0,28.0,895.0,156.0,39.0,12.689113511980596,31.0,1288.0,0.0,13.0,14.719535443997112,6.0,3103,False,False,False,False,True
CUST03105,10.0,37.0,2650.0,182.0,84.0,19.783817878237148,55.0,1803.0,0.0,62.0,10.549697026243514,8.0,3104,False,True,False,False,False
CUST03106,51.0,13.0,1514.0,156.0,68.0,14.465277895851944,32.0,809.0,0.0,15.0,12.536362245511445,0.0,3105,False,False,False,False,True
CUST03107,55.0,12.0,492.0,51.0,29.0,6.01735494529462,27.0,574.0,1.0,19.0,16.53434084173138,0.0,3106,True,False,False,False,False
CUST03108,10.0,59.0,5517.0,229.0,122.0,35.040076858773055,88.0,3053.0,1.0,86.0,9.579814318117627,4.0,3107,False,False,False,True,False
CUST03109,43.0,13.0,1956.0,147.0,54.0,10.084015242782389,33.0,1127.0,0.0,24.0,11.31506069815946,3.0,3108,False,False,False,False,True
CUST03110,49.0,16.0,194.0,67.0,17.0,13.720962176262802,27.0,703.0,1.0,10.0,16.125151766706566,0.0,3109,True,False,False,False,False
CUST03111,48.0,11.0,474.0,76.0,33.0,5.674316608857558,11.0,718.0,0.0,10.0,17.04707205937726,13.0,3110,True,False,False,False,False
CUST03112,10.0,46.0,2847.0,176.0,115.0,29.03533856865502,64.0,2047.0,1.0,31.0,11.404854135698084,6.0,3111,False,True,False,False,False
CUST03113,82.0,13.0,374.0,62.0,38.0,12.651969057254869,18.0,785.0,0.0,8.0,18.055226475260618,2.0,3112,True,False,False,False,False
CUST03114,7.0,67.0,6659.625,371.5,136.0,26.74914964716799,67.0,2743.0,1.0,86.0,5.1341634381919725,4.0,3113,False,False,False,True,False
CUST03115,11.0,39.0,4609.0,276.0,63.0,15.1592884871544,57.0,2685.0,0.0,42.0,11.65936317756682,2.0,3114,False,True,False,False,False
CUST03116,124.5,0.0,33.0,13.0,6.0,8.26935603484645,1.0,182.0,0.0,0.0,30.61111874292434,16.0,3115,False,False,True,False,False
CUST03117,59.0,7.0,159.0,50.0,13.0,5.612975072842459,14.0,213.0,0.0,11.0,16.574991928839637,3.0,3116,True,False,False,False,False
CUST03118,4.0,81.0,6659.625,369.0,149.0,22.089069094307657,88.0,3117.375,1.0,59.0,5.055633736446917,4.0,3117,False,False,False,True,False
CUST03119,14.0,34.0,2781.0,154.0,110.0,22.323813264483288,44.0,2858.0,1.0,41.0,6.539133445541263,8.0,3118,False,True,False,False,False
CUST03120,19.0,49.0,3977.0,163.0,73.0,23.46696041572751,64.0,2981.0,1.0,48.0,9.21996794290501,6.0,3119,False,True,False,False,False
CUST03121,11.0,30.0,4371.0,253.0,76.0,16.994439442428227,61.0,1099.0,1.0,48.0,8.288612924425248,7.0,3120,False,True,False,False,False
CUST03122,23.0,58.0,4345.0,163.0,111.0,16.046591259044,69.0,2047.0,0.0,50.0,6.441922990757002,8.0,3121,False,True,False,False,False
CUST03123,3.0,85.0,6659.625,288.0,114.0,35.040076858773055,77.0,3117.375,0.0,86.0,1.7829075933445804,2.0,3122,False,False,False,True,False
CUST03124,27.0,22.0,668.0,116.0,61.0,19.228196217755805,28.0,1118.0,1.0,10.0,12.61303584905815,5.0,3123,False,False,False,False,True
CUST03125,61.0,18.0,454.0,99.0,36.0,13.579994311804214,23.0,722.0,0.0,14.0,17.621744136964576,4.0,3124,True,False,False,False,False
CUST03126,55.0,10.0,352.0,100.0,20.0,13.083304118792825,22.0,710.0,1.0,18.0,28.472599561294363,7.0,3125,True,False,False,False,False
CUST03127,69.0,11.0,252.0,97.0,28.0,6.176096119197623,10.0,244.0,0.0,10.0,18.63696886400724,7.0,3126,True,False,False,False,False
CUST03128,10.0,50.0,6659.625,342.0,154.5,33.69934872772411,81.0,2664.0,1.0,78.0,8.44371120197096,2.0,3127,False,False,False,True,False
CUST03129,72.0,4.0,82.0,30.0,2.0,9.98411251204973,14.0,71.0,0.0,2.0,27.584217999791434,23.0,3128,False,False,True,False,False
CUST03130,68.0,16.0,337.0,110.0,25.0,5.7005566062555015,27.0,689.0,0.0,10.0,19.38598970435813,3.0,3129,True,False,False,False,False
CUST03131,62.0,15.0,116.0,118.0,21.0,5.985500723773434,16.0,651.0,0.0,19.0,20.110458608654955,1.0,3130,True,False,False,False,False
CUST03132,39.0,8.0,389.0,62.0,32.0,7.025832844488641,22.0,405.0,0.0,8.0,20.60422939114841,7.0,3131,True,False,False,False,False
CUST03133,64.0,4.0,19.0,25.0,19.0,8.152477779382387,7.0,138.0,0.0,1.0,28.95967540907165,3.0,3132,False,False,True,False,False
CUST03134,29.0,28.0,1059.0,194.0,41.0,18.24555878372709,21.0,1327.0,1.0,32.0,14.68897544512196,2.0,3133,False,False,False,False,True
CUST03135,26.0,39.0,4791.0,187.0,73.0,22.267288244032315,62.0,2848.0,0.0,54.0,6.805603239009415,5.0,3134,False,True,False,False,False
CUST03136,67.0,17.0,135.0,88.0,16.0,5.849190359036513,11.0,323.0,0.0,15.0,22.8842155347824,4.0,3135,True,False,False,False,False
CUST03137,63.0,8.0,202.0,54.0,20.0,5.627999923228909,23.0,428.0,0.0,11.0,23.422268494984785,10.0,3136,True,False,False,False,False
CUST03138,62.0,10.0,123.0,99.0,31.0,5.05336560919046,25.0,692.0,0.0,9.0,23.72629932901247,4.0,3137,True,False,False,False,False
CUST03139,49.0,17.0,1605.0,169.0,34.0,18.841892277997825,46.0,1024.0,0.0,15.0,10.89406430983462,12.0,3138,False,False,False,False,True
CUST03140,2.0,62.0,6659.625,371.5,154.5,35.040076858773055,76.0,2953.0,1.0,51.0,6.465050072061814,3.0,3139,False,False,False,True,False
CUST03141,39.0,12.0,810.0,173.0,37.0,17.830616635747802,23.0,1234.0,1.0,27.0,10.51446018222007,2.0,3140,False,False,False,False,True
CUST03142,124.5,2.0,65.0,22.0,12.0,6.609503885593491,9.0,148.0,0.0,3.0,24.88698584578394,7.0,3141,False,False,True,False,False
CUST03143,20.0,27.0,860.0,125.0,34.0,15.033761323362382,27.0,1487.0,0.0,37.0,14.288744308355524,11.0,3142,False,False,False,False,True
CUST03144,40.0,13.0,1134.0,141.0,65.0,19.432409475978588,24.0,684.0,0.0,22.0,15.429917728080904,10.0,3143,False,False,False,False,True
CUST03145,15.0,51.0,3923.0,287.0,96.0,19.291915375123576,57.0,1606.0,1.0,30.0,6.983636062400846,4.0,3144,False,True,False,False,False
CUST03146,36.0,34.0,712.0,142.0,51.0,10.969556214661324,21.0,705.0,0.0,27.0,18.392088146288916,2.0,3145,False,False,False,False,True
CUST03147,124.5,5.0,10.0,30.0,16.0,3.163188177709783,13.0,72.0,0.0,3.0,40.67938713211129,14.0,3146,False,False,True,False,False
CUST03148,45.0,15.0,230.0,61.0,21.0,12.17767334701974,22.0,435.0,0.0,15.0,24.89572399672213,19.0,3147,True,False,False,False,False
CUST03149,42.0,5.0,495.0,50.0,17.0,9.395757093582688,28.0,486.0,0.0,13.0,25.289059428338287,3.0,3148,True,False,False,False,False
CUST03150,23.0,29.0,639.0,116.0,50.0,11.028655828041543,23.0,603.0,0.0,24.0,11.40067042211206,2.0,3149,False,False,False,False,True
CUST03151,40.0,13.0,112.0,104.0,18.0,14.821483464266183,29.0,329.0,0.0,12.0,16.817749070007647,10.0,3150,True,False,False,False,False
CUST03152,29.0,30.0,4207.0,229.0,88.0,17.67835548797385,46.0,2148.0,1.0,43.0,11.746776285115358,3.0,3151,False,True,False,False,False
CUST03153,60.0,19.0,227.0,76.0,11.0,6.08522403560097,22.0,220.0,0.0,17.0,22.17395922048681,7.0,3152,True,False,False,False,False
CUST03154,22.0,10.0,779.0,142.0,56.0,10.868308301374162,36.0,1103.0,0.0,13.0,10.983674166981896,12.0,3153,False,False,False,False,True
CUST03155,47.0,33.0,600.0,128.0,58.0,11.357891782429125,21.0,951.0,1.0,16.0,15.793756509975797,13.0,3154,False,False,False,False,True
CUST03156,84.0,11.0,254.0,84.0,26.0,6.613733698088231,19.0,457.0,0.0,12.0,18.043880888296727,18.0,3155,True,False,False,False,False
CUST03157,75.0,0.0,35.0,19.0,10.0,4.923533332362837,11.0,52.0,0.0,1.0,40.67938713211129,4.0,3156,False,False,True,False,False
CUST03158,4.0,85.0,6659.625,368.0,154.5,35.040076858773055,69.0,2477.0,1.0,72.0,0.2072121706895824,1.0,3157,False,False,False,True,False
CUST03159,64.0,8.0,153.0,98.0,36.0,10.90509300522461,21.0,310.0,0.0,15.0,27.561564342325703,15.0,3158,True,False,False,False,False
CUST03160,18.0,69.0,4570.0,240.0,68.0,19.57753757714324,59.0,1621.0,1.0,42.0,5.615705236471947,8.0,3159,False,True,False,False,False
CUST03161,45.0,26.0,1893.0,176.0,50.0,10.594735465911189,43.0,960.0,0.0,29.0,12.27388344814251,8.0,3160,False,False,False,False,True
CUST03162,9.0,84.0,6659.625,242.0,107.0,30.258033057872264,55.0,2841.0,1.0,86.0,3.871640582061018,3.0,3161,False,False,False,True,False
CUST03163,52.0,34.0,1579.0,182.0,38.0,10.401989784984927,39.0,1496.0,1.0,34.0,16.563761093998544,0.0,3162,False,False,False,False,True
CUST03164,49.0,16.0,633.0,178.0,39.0,16.958095312646552,42.0,1255.0,0.0,22.0,11.671307113773777,0.0,3163,False,False,False,False,True
CUST03165,3.0,58.0,6659.625,248.0,111.0,35.040076858773055,60.0,3117.375,1.0,59.0,2.9363306292695324,4.0,3164,False,False,False,True,False
CUST03166,58.0,32.0,502.0,115.0,46.0,16.830773179262785,23.0,1326.0,1.0,21.0,12.798085298041116,10.0,3165,False,False,False,False,True
CUST03167,124.5,7.0,80.0,35.0,17.0,3.050767675053472,3.0,150.0,0.0,4.0,35.803962096174175,7.0,3166,False,False,True,False,False
CUST03168,20.0,33.0,4385.0,164.0,96.0,29.80087598507321,41.0,2603.0,1.0,43.0,13.054950979666009,7.0,3167,False,True,False,False,False
CUST03169,88.0,12.0,484.0,105.0,20.0,11.525341133671343,26.0,632.0,1.0,7.0,22.32532646389108,19.0,3168,True,False,False,False,False
CUST03170,51.0,26.0,1923.0,131.0,63.0,19.20839186093796,24.0,899.0,0.0,35.0,14.640109774624458,1.0,3169,False,False,False,False,True
CUST03171,85.0,5.0,204.0,84.0,14.0,10.12973472810292,17.0,253.0,0.0,6.0,23.07347458443147,0.0,3170,True,False,False,False,False
CUST03172,17.0,52.0,2964.0,274.0,73.0,28.20285291504112,47.0,2750.0,1.0,53.0,10.48046154163281,5.0,3171,False,True,False,False,False
CUST03173,12.0,43.0,4623.0,277.0,68.0,20.661558197381623,55.0,2030.0,0.0,65.0,14.964176708532309,2.0,3172,False,True,False,False,False
CUST03174,29.0,38.0,3844.0,235.0,111.0,18.25601485707514,52.0,1892.0,1.0,55.0,6.054910603742547,7.0,3173,False,True,False,False,False
CUST03175,12.0,79.0,5551.0,280.0,154.5,33.499221379901186,67.0,2728.0,0.0,80.0,6.906941039584663,1.0,3174,False,False,False,True,False
CUST03176,19.0,65.0,3665.0,209.0,84.0,24.73393200978599,61.0,2988.0,1.0,46.0,13.695059005229066,2.0,3175,False,True,False,False,False
CUST03177,57.0,8.0,437.0,105.0,12.0,12.215284710884616,21.0,777.0,1.0,18.0,16.626389659247497,17.0,3176,True,False,False,False,False
CUST03178,72.0,3.0,32.0,24.0,16.0,5.435830295630104,1.0,103.0,0.0,4.0,29.534033619700264,2.0,3177,False,False,True,False,False
CUST03179,56.0,16.0,405.0,90.0,34.0,9.98643681373188,26.0,475.0,0.0,17.0,19.716772900955927,14.0,3178,True,False,False,False,False
CUST03180,62.0,7.0,298.0,59.0,18.0,12.684597282656306,17.0,333.0,0.0,12.0,28.01312593901104,9.0,3179,True,False,False,False,False
CUST03181,20.0,51.0,4818.0,269.0,78.0,29.4746474947324,42.0,2443.0,0.0,54.0,10.041002969251076,8.0,3180,False,True,False,False,False
CUST03182,12.0,51.0,2107.0,270.0,97.0,18.852272214598905,34.0,2130.0,1.0,58.0,7.760434909803767,8.0,3181,False,True,False,False,False
CUST03183,45.0,10.0,1108.0,135.0,58.0,18.12244118206901,37.0,1028.0,0.0,33.0,10.630983154016963,4.0,3182,False,False,False,False,True
CUST03184,10.0,48.0,2285.0,218.0,65.0,15.16656277409973,51.0,2402.0,1.0,43.0,8.854161775768077,3.0,3183,False,True,False,False,False
CUST03185,35.0,35.0,1476.0,116.0,63.0,14.66848368153045,30.0,1110.0,1.0,13.0,13.526099831260742,3.0,3184,False,False,False,False,True
CUST03186,52.0,39.0,1899.0,186.0,31.0,12.692228153983724,29.0,806.0,1.0,37.0,11.299260001071165,13.0,3185,False,False,False,False,True
CUST03187,54.0,34.0,734.0,161.0,67.0,10.98197165748784,20.0,517.0,0.0,28.0,19.30761903040977,7.0,3186,False,False,False,False,True
CUST03188,51.0,31.0,530.0,196.0,51.0,18.51402447089316,33.0,1302.0,1.0,26.0,16.941506101778824,5.0,3187,False,False,False,False,True
CUST03189,30.0,11.0,126.0,61.0,13.0,5.750023120253448,29.0,466.0,0.0,8.0,20.22750512965685,9.0,3188,True,False,False,False,False
CUST03190,37.0,6.0,203.0,76.0,10.0,5.2184739688963,16.0,765.0,1.0,9.0,19.650381500569267,1.0,3189,True,False,False,False,False
CUST03191,59.0,16.0,589.0,151.0,46.0,19.520518366844627,44.0,792.0,1.0,11.0,15.853112639502292,13.0,3190,False,False,False,False,True
CUST03192,76.0,7.0,44.0,13.0,17.0,1.471961355264461,3.0,244.0,0.0,0.0,40.67938713211129,13.0,3191,False,False,True,False,False
CUST03193,124.5,8.0,92.0,43.0,13.0,4.238182959371515,3.0,257.0,0.0,2.0,40.36983440736016,4.0,3192,False,False,True,False,False
CUST03194,59.0,38.0,580.0,193.0,54.0,12.080767030585712,29.0,585.0,0.0,17.0,16.723006386775275,3.0,3193,False,False,False,False,True
CUST03195,32.0,34.0,1875.0,148.0,50.0,10.792491864413854,25.0,1212.0,1.0,12.0,17.23000567958325,2.0,3194,False,False,False,False,True
CUST03196,28.0,17.0,1769.0,195.0,50.0,12.451769242900458,44.0,939.0,0.0,14.0,19.22122276826712,8.0,3195,False,False,False,False,True
CUST03197,124.0,3.0,20.0,25.0,18.0,1.1035139529442226,7.0,73.0,0.0,1.0,40.67938713211129,19.0,3196,False,False,True,False,False
CUST03198,124.5,9.0,78.0,49.0,9.0,5.223411320385272,11.0,59.0,1.0,3.0,37.03256207384664,5.0,3197,False,False,True,False,False
CUST03199,24.0,35.0,2970.0,193.0,89.0,16.789809895789755,51.0,2629.0,1.0,35.0,5.602151896459184,2.0,3198,False,True,False,False,False
CUST03200,21.0,13.0,1003.0,168.0,64.0,17.593985524347406,35.0,1265.0,1.0,30.0,16.8970628695581,7.0,3199,False,False,False,False,True
CUST03201,45.0,16.0,631.0,197.0,57.0,11.23559340859902,41.0,1137.0,0.0,21.0,13.066782350440112,2.0,3200,False,False,False,False,True
CUST03202,58.0,38.0,961.0,184.0,65.0,19.46917469865424,27.0,613.0,1.0,28.0,15.168753368274,14.0,3201,False,False,False,False,True
CUST03203,21.0,34.0,4714.0,228.0,85.0,16.421707617681175,69.0,2698.0,0.0,62.0,14.226935134429327,3.0,3202,False,True,False,False,False
